danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood
0.614359,0.803713,0,0.911777,0,0.105229,0.069273,0.137412,0.117983,0.238974,0.589492,0.183272,0.8,1
0.735385,0.872814,1,0.920425,1,0.0381,0.01626,0.000002,0.196845,0.625641,0.561289,0.14752,0.8,1
0.621538,0.806718,0.636364,0.909054,0,0.06286,0.232928,0.000025,0.458338,0.301538,0.589408,0.137189,0.8,1
0.587692,0.929898,0.727273,0.904587,0,0.116329,0.197787,0.000112,0.042959,0.596923,0.59827,0.154088,0.8,1
0.452308,0.976966,0.363636,0.955566,0,0.083458,0.031622,0.000033,0.245616,0.171282,0.598302,0.160211,0.8,1
0.531282,0.829751,0.181818,0.919398,1,0.044184,0.198791,0.000006,0.11902,0.152821,0.589184,0.154914,0.8,1
0.477949,0.894846,0.818182,0.887195,1,0.070438,0.003941,0,0.139774,0.190769,0.5992,0.154315,0.8,1
0.465641,0.726601,0.818182,0.867797,1,0.037353,0.025698,0.000079,0.046799,0.09959,0.598232,0.19243,0.8,1
0.611282,0.856791,0.363636,0.913808,0,0.036926,0.02118,0.017854,0.130435,0.762051,0.59834,0.163048,0.8,1
0.659487,0.870811,1,0.878476,1,0.060512,0.008991,0.000037,0.044723,0.197949,0.584367,0.138609,0.8,1
0.836923,0.601418,0.727273,0.816221,1,0.054642,0.000135,0.612839,0.050119,0.747692,0.561205,0.198509,0.8,1
0.654359,0.881827,0.272727,0.899451,0,0.046211,0.015557,0.015848,0.233164,0.212308,0.584437,0.161491,0.8,1
0.604103,0.651491,0.545455,0.876995,1,0.032657,0.029212,0.000003,0.099305,0.170256,0.420927,0.154148,0.8,1
0.547692,0.868808,1,0.87795,1,0.219851,0.190759,0.00319,0.137698,0.41641,0.747087,0.15059,0.8,1
0.741538,0.809722,0.636364,0.925155,0,0.066702,0.003469,0.001234,0.570406,0.281026,0.458319,0.121743,0.8,1
0.471795,0.728603,0.454545,0.899331,1,0.040128,0.169675,0.0002,0.668984,0.145641,0.598536,0.167371,0.8,1
0.64,0.923889,0.818182,0.868586,0,0.035752,0.026903,0.000229,0.036941,0.412308,0.584521,0.104574,0.8,1
0.500513,0.667514,0.454545,0.822145,0,0.051014,0.002806,0.028285,0.348345,0.338462,0.594,0.243973,0.8,1
0.531282,0.724598,0.727273,0.847611,1,0.089541,0.030919,0,0.104493,0.342564,0.569978,0.136272,0.8,1
0.648205,0.540328,0.818182,0.736742,0,0.035752,0.104413,0.024173,0.116945,0.157949,0.598429,0.168536,0.8,1
0.706667,0.505277,0,0.84613,1,0.099573,0.15863,0,0.127322,0.32,0.463042,0.15834,0.8,1
0.566154,0.831754,0.727273,0.874128,1,0.031804,0.039252,0.000003,0.049704,0.147692,0.607412,0.14672,1,1
0.603077,0.697558,0.272727,0.885428,0,0.039701,0.186743,0.00022,0.091003,0.230769,0.585283,0.134192,0.8,1
0.701538,0.818735,0.363636,0.891806,0,0.136606,0.047084,0.000003,0.107606,0.344615,0.579583,0.152657,0.8,1
0.708718,0.92489,0,0.907047,1,0.06158,0.008308,0.000004,0.401266,0.348718,0.589146,0.105151,0.8,1
0.692308,0.894846,0.818182,0.879742,0,0.08762,0.000152,0.008586,0.100342,0.865641,0.579849,0.274773,0.8,1
0.707692,0.8628,0.181818,0.899522,1,0.100747,0.061341,0.000019,0.231089,0.464615,0.570403,0.131903,0.8,1
0.649231,0.854788,0,0.902102,0,0.046105,0.038349,0.000028,0.434471,0.675897,0.589347,0.117968,0.8,1
0.730256,0.961944,0.636364,0.927377,0,0.074813,0.142566,0.000244,0.362872,0.798974,0.57066,0.136322,0.8,1
0.605128,0.919883,0.818182,0.919589,0,0.155816,0.15863,0.000215,0.045865,0.13641,0.593556,0.134596,0.8,1
0.739487,0.745628,0.090909,0.895796,1,0.135539,0.150598,0,0.330705,0.554872,0.584961,0.133982,0.8,1
0.705641,0.688545,0.272727,0.859245,1,0.0381,0.301201,0,0.086023,0.462564,0.53316,0.136802,0.8,1
0.874872,0.693552,0,0.895151,1,0.055923,0.085839,0.000072,0.098267,0.561026,0.580102,0.148181,0.8,1
0.621538,0.913874,0.272727,0.85829,0,0.079509,0.001592,0,0.06859,0.769231,0.584853,0.164942,0.8,1
0.723077,0.816732,0.363636,0.761156,0,0.109925,0.012746,0.000351,0.073363,0.040923,0.5849,0.185643,0.8,1
0.718974,0.898852,1,0.901409,0,0.036926,0.095176,0,0.300612,0.866667,0.579821,0.174905,0.8,1
0.634872,0.909868,0.636364,0.879694,0,0.08079,0.025397,0.002899,0.272595,0.433846,0.579812,0.142359,0.8,1
0.694359,0.848779,0.636364,0.852078,0,0.079082,0.015457,0.001113,0.271558,0.481026,0.584867,0.150077,0.8,1
0.544615,0.894846,0.090909,0.94128,1,0.23159,0.201803,0,0.033828,0.334359,0.491746,0.121263,0.8,1
0.540513,0.8628,1,0.91075,1,0.048773,0.005306,0.000024,0.11902,0.356923,0.60831,0.153032,0.8,1
0.686154,0.684539,0.636364,0.888987,1,0.062433,0.253008,0,0.731244,0.477949,0.449387,0.136097,0.8,1
0.629744,0.922887,0,0.925012,1,0.117396,0.010015,0,0.115907,0.470769,0.579718,0.130484,0.8,1
0.355897,0.836762,0.818182,0.851983,0,0.387407,0.025397,0.000057,0.300612,0.140513,0.404026,0.169291,0.8,1
0.472821,0.716586,0.545455,0.868275,1,0.046531,0.009895,0,0.120058,0.196923,0.753643,0.164683,0.8,1
0.69641,0.880826,0.272727,0.868275,1,0.056564,0.005788,0.087763,0.059355,0.596923,0.584573,0.129577,0.8,1
0.580513,0.785687,0.363636,0.803512,0,0.032231,0.030517,0.51655,0.104493,0.274872,0.645108,0.228881,0.8,1
0.66359,0.932902,1,0.914787,1,0.08794,0.003841,0.000002,0.043686,0.38359,0.537743,0.141701,0.8,1
0.669744,0.946922,0.454545,0.909006,0,0.059338,0.008148,0.000208,0.11487,0.669744,0.589067,0.111997,0.8,1
0.794872,0.872814,0.545455,0.898567,1,0.050053,0.033128,0.058074,0.293349,0.388718,0.575168,0.135162,0.8,1
0.791795,0.694554,0.727273,0.904658,1,0.034578,0.132526,0.001073,0.036111,0.622564,0.491017,0.12936,0.8,1
0.626667,0.673523,0.090909,0.767367,0,0.044504,0.001511,0.000448,0.069835,0.553846,0.645286,0.282853,0.8,1
0.754872,0.897851,0.090909,0.920497,1,0.062753,0.001602,0.002146,0.446923,0.550769,0.561298,0.11039,0.8,1
0.549744,0.879824,0.090909,0.926636,1,0.066275,0.074493,0,0.072014,0.342564,0.655336,0.135615,0.8,1
0.716923,0.861798,0.363636,0.92494,0,0.184632,0.059132,0.000003,0.066514,0.323077,0.588954,0.148601,0.6,1
0.537436,0.913874,0.272727,0.925442,0,0.053362,0.106421,0.000131,0.167791,0.660513,0.579574,0.108636,0.8,1
0.894359,0.619444,0.454545,0.877281,1,0.056137,0.004724,0.018556,0.610875,0.182564,0.575145,0.180495,0.8,1
0.787692,0.830753,1,0.879718,0,0.03842,0.022987,0.000127,0.134585,0.455385,0.589258,0.131393,0.8,1
0.666667,0.863801,0,0.854921,0,0.038634,0.048891,0,0.08291,0.445128,0.472161,0.12034,0.8,1
0.749744,0.854788,0.454545,0.888032,0,0.159018,0.002565,0.000015,0.384663,0.667692,0.702221,0.160054,0.8,1
0.602051,0.890841,0.636364,0.87893,0,0.043223,0.002636,0,0.147037,0.391795,0.560947,0.168339,0.8,1
0.713846,0.914876,0,0.874725,0,0.076841,0.019875,0.000004,0.069109,0.927179,0.579962,0.123093,0.8,1
0.662564,0.836762,0,0.820091,1,0.043223,0.00359,0.002036,0.269482,0.314872,0.593486,0.1263,0.8,1
0.690256,0.651491,0.272727,0.831964,0,0.062647,0.173691,0,0.100342,0.438974,0.579779,0.13005,0.8,1
0.632821,0.767661,0.818182,0.867654,1,0.065742,0.039052,0.000001,0.047629,0.118974,0.580462,0.116138,0.8,1
0.612308,0.885833,0.818182,0.89042,0,0.064034,0.059333,0,0.339006,0.625641,0.514899,0.131086,0.8,1
0.430769,0.886835,0.545455,0.894362,0,0.035112,0.071783,0.044634,0.10138,0.298462,0.701931,0.097556,0.8,1
0.607179,0.962946,0.545455,0.905399,0,0.105123,0.037244,0.02006,0.349383,0.314872,0.701894,0.174799,0.8,1
0.65641,0.880826,0.090909,0.901744,1,0.080896,0.082224,0,0.065581,0.632821,0.701791,0.125552,0.8,1
0.532308,0.956937,0.909091,0.850502,0,0.053575,0.062847,0.130391,0.330705,0.307692,0.701567,0.201834,0.8,1
0.391795,0.702565,0.090909,0.876875,1,0.033618,0.000427,0.00008,0.189582,0.151795,0.691484,0.145277,0.8,1
0.617436,0.75364,0.727273,0.867989,1,0.053789,0.59538,0.891675,0.106568,0.077641,0.701263,0.157179,0.8,1
0.486154,0.964949,0.818182,0.93495,1,0.270011,0.036742,0.000347,0.306838,0.316923,0.350407,0.159427,0.8,1
0.524103,0.916879,0.909091,0.889847,0,0.053789,0.01867,0,0.167791,0.462564,0.701613,0.159476,0.8,1
0.28,0.891842,1,0.858003,0,0.104909,0.044072,0.165496,0.342119,0.076308,0.700023,0.169398,0.8,1
0.314872,0.984978,0.454545,0.918395,0,0.239061,0.005658,0.077432,0.287123,0.064923,0.353512,0.10255,0.8,1
0.631795,0.952931,0.090909,0.883086,1,0.043757,0.033931,0.019358,0.34627,0.161026,0.701473,0.142803,0.8,1
0.505641,0.94492,0.545455,0.877425,0,0.045037,0.281121,0.890672,0.027706,0.220513,0.350627,0.21612,0.8,1
0.553846,0.966952,0.636364,0.925299,1,0.068623,0.013349,0.002156,0.86199,0.457436,0.701492,0.159898,0.2,1
0.551795,0.758647,0.818182,0.932513,0,0.040342,0.223892,0,0.244578,0.25641,0.69119,0.139403,0.8,1
0.573333,1,0.454545,0.967559,1,0.384205,0.113449,0.019157,0.563142,0.065846,0.70137,0.121531,0.8,1
0.57641,0.915877,0.727273,0.909341,0,0.188901,0.012445,0.04654,0.087579,0.248205,0.701295,0.20026,0.8,1
0.433846,0.904861,0.363636,0.954204,0,0.065635,0.010337,0,0.161565,0.182564,0.701674,0.201025,0.8,1
0.521026,0.931901,0.636364,0.931581,0,0.071185,0.027606,0.000001,0.261181,0.25641,0.701403,0.136154,0.8,1
0.482051,0.902858,0.181818,0.946488,1,0.049947,0.037947,0,0.39504,0.224615,0.70138,0.115483,0.8,1
0.634872,0.907865,0.636364,0.88581,1,0.029989,0.007646,0.000455,0.250804,0.379487,0.701581,0.109379,0.8,1
0.537436,0.885833,0.363636,0.910702,0,0.041302,0.07851,0.000025,0.11487,0.190769,0.700973,0.162929,0.8,1
0.524103,0.672522,0.818182,0.851338,0,0.060939,0.069072,0.004714,0.109681,0.259487,0.701595,0.112613,0.8,1
0.446154,0.820738,0.090909,0.869111,0,0.046852,0.003328,0.00001,0.10138,0.052615,0.701375,0.136013,0.8,1
0.629744,0.762653,0,0.820139,0,0.065528,0.01867,0.00662,0.062883,0.142564,0.350874,0.193118,0.2,1
0.642051,0.823742,0.454545,0.924391,0,0.055603,0.006792,0.001244,0.209297,0.594872,0.701426,0.120526,0.8,1
0.309744,0.865804,0,0.92193,1,0.03714,0.019975,0.000007,0.324479,0.155897,0.701842,0.182456,0.8,1
0.592821,0.625453,0.272727,0.905948,0,0.031163,0.122486,0,0.083947,0.127179,0.701688,0.155741,0.8,1
0.361026,0.957939,0,0.937434,0,0.054216,0.020377,0.00033,0.192695,0.283077,0.701314,0.157268,0.8,1
0.52,0.720592,0.818182,0.857501,0,0.042796,0.426704,0.11334,0.092041,0.213333,0.70202,0.138849,0.8,1
0.518974,0.813728,0.090909,0.882011,1,0.236926,0.025698,0,0.304763,0.33641,0.701525,0.143342,0.8,1
0.542564,0.891842,0.636364,0.904969,1,0.091782,0.011943,0.000056,0.188544,0.393846,0.701342,0.134537,0.8,1
0.462564,0.887836,0.454545,0.905423,0,0.074493,0.00381,0.086058,0,0.215385,0.701539,0.199525,0.8,1
0.529231,0.967953,0.090909,0.906546,1,0.113127,0.007033,0.000033,0.324479,0.220513,0.701487,0.176766,0.8,1
0.499487,0.840767,0.454545,0.863927,0,0.04333,0.015859,0.000066,0.171941,0.273846,0.701899,0.148568,0.6,1
0.37641,0.815731,0.090909,0.881175,1,0.11206,0.065357,0.017854,0.095154,0.34359,0.699387,0.140327,0.8,1
0.504615,0.922887,0.909091,0.944195,1,0.364995,0.111441,0,0.30165,0.366154,0.700089,0.106713,0.8,1
0.421538,0.953933,0.727273,0.876875,1,0.081323,0.005828,0.07011,0.34627,0.121026,0.701847,0.141365,0.8,1
0.555897,0.96595,0.727273,0.912972,0,0.260406,0.040959,0,0.748885,0.089436,0.701847,0.205338,0.8,1
0.644103,0.889839,0.454545,0.92236,1,0.151547,0.033931,0.000806,0.125246,0.205128,0.701258,0.118548,0.8,1
0.643077,0.890841,0.909091,0.919852,0,0.261473,0.005618,0.000002,0.31929,0.124103,0.702067,0.116207,0.8,1
0.525128,0.920884,0.818182,0.901457,0,0.062327,0.004102,0.000021,0.329667,0.238974,0.700762,0.183774,0.8,1
0.50359,0.948925,0.545455,0.913593,1,0.088367,0.006812,0.000157,0.11487,0.330256,0.701085,0.218995,0.8,1
0.551795,0.90386,0.818182,0.882394,0,0.055496,0.00381,0.116349,0.051157,0.207179,0.70145,0.139983,0.8,1
0.490256,0.86981,0.727273,0.867009,1,0.049947,0.00132,0.078435,0.255993,0.260513,0.701557,0.110457,0.8,1
0.41641,0.871813,1,0.871978,0,0.045891,0.011742,0.034905,0.511259,0.310769,0.701651,0.101221,0.8,1
0.548718,0.82174,0,0.902962,1,0.056564,0.019774,0.000203,0.18128,0.350769,0.701669,0.120786,0.8,1
0.368205,0.870811,0.272727,0.881749,1,0.062113,0.01877,0.000002,0.293349,0.224615,0.701903,0.142803,0.8,1
0.291282,0.956937,0.181818,0.924725,0,0.071078,0.117466,0.310933,0.388814,0.231795,0.52616,0.193837,0.6,1
0.507692,0.868808,0.909091,0.890588,0,0.160085,0.0036,0.000661,0.379475,0.218462,0.700879,0.143162,0.8,1
0.485128,0.872814,0.272727,0.877401,1,0.058591,0.017465,0.040421,0.927363,0.345641,0.701422,0.116136,0.8,1
0.693333,0.851783,0.363636,0.779479,0,0.053362,0.000051,0.935807,0.076787,0.570256,0.588646,0.158077,0.8,1
0.843077,0.879824,0,0.757358,1,0.100534,0.185739,0.314945,0.117983,0.340513,0.634353,0.296888,0.8,1
0.704615,0.474232,0.636364,0.818299,0,0.064141,0.000024,0.436309,0.066722,0.574359,0.607749,0.221918,0.8,1
0.699487,0.930899,1,0.902341,0,0.090288,0.000121,0.012337,0.034035,0.471795,0.597956,0.160725,0.8,1
0.632821,0.728603,0.636364,0.809269,1,0.031163,0.032927,0.048345,0.357684,0.828718,0.650327,0.177628,0.8,1
0.793846,0.700563,0,0.775824,1,0.040021,0.000709,0.19659,0.058732,0.225641,0.561074,0.485332,0.8,1
0.551795,0.633464,0.727273,0.757788,1,0.032017,0.000331,0.19659,0.172979,0.300513,0.603114,0.225464,0.8,1
0.837949,0.716586,0.545455,0.786192,0,0.153682,0.042867,0.002638,0.355609,0.709744,0.577418,0.164989,0.8,1
0.820513,0.650489,0,0.780291,1,0.062647,0.000961,0.822467,0.223825,0.098462,0.584554,0.256767,0.8,1
0.809231,0.878823,0.909091,0.886383,1,0.035859,0.000472,0.22668,0.074816,0.832821,0.601847,0.285232,0.8,1
0.65641,0.939912,0.363636,0.83526,1,0.049413,0.000984,0.484453,0.074089,0.318974,0.589394,0.153165,0.8,1
0.6,0.738618,0.636364,0.806928,1,0.037247,0.024393,0,0.152226,0.25641,0.60781,0.149823,0.8,1
0.818462,0.675526,0.363636,0.748925,0,0.059445,0.012345,0.903711,0.080315,0.893333,0.607917,0.356655,0.8,1
0.72,0.783684,0,0.8242,1,0.082711,0.002826,0.007964,0.291273,0.683077,0.594047,0.152926,0.8,1
0.570256,0.94492,0.090909,0.86603,0,0.03159,0.001541,0.029589,0.200996,0.349744,0.598634,0.191261,0.8,1
0.807179,0.767661,0,0.942881,0,0.050694,0.000705,0.071113,0.120058,0.796923,0.603596,0.100897,0.8,1
0.770256,0.920884,0.727273,0.929384,0,0.088154,0.049995,0.000018,0.07492,0.685128,0.593855,0.143479,0.8,1
0.73641,0.757646,0.181818,0.715217,1,0.034899,0.009282,0.104313,0.072429,0.662564,0.577408,0.187308,0.8,1
0.611282,0.809722,0.545455,0.808839,1,0.043863,0.000913,0.139418,0.153263,0.48,0.598461,0.189261,0.8,1
0.510769,0.8628,0.636364,0.854945,0,0.06286,0.000309,0.009438,0.349383,0.482051,0.598737,0.135879,0.8,1
0.821538,0.98598,0.636364,0.934496,1,0.06905,0.020578,0.000007,0.292311,0.738462,0.598532,0.113092,0.8,1
0.718974,0.866805,0.181818,0.897826,0,0.052188,0.561243,0.050451,0.080419,0.632821,0.603227,0.154758,0.8,1
0.619487,0.788691,0.454545,0.849498,0,0.068196,0.171683,0.069107,0.121096,0.821538,0.598976,0.153477,0.8,1
0.754872,0.812726,0.090909,0.803989,1,0.260406,0.011843,0.882648,0.646155,0.388718,0.598321,0.238043,0.8,1
0.523077,0.831754,0.636364,0.890922,0,0.064674,0.04367,0.000003,0.343157,0.385641,0.598695,0.129887,0.8,1
0.808205,0.682536,0.363636,0.811801,0,0.074066,0.014654,0.000221,0.062675,0.692308,0.598391,0.144072,0.8,1
0.544615,0.823742,0.909091,0.81345,0,0.051974,0.002023,0.001003,0.35042,0.353846,0.59885,0.108505,0.8,1
0.622564,0.749634,0.363636,0.887434,0,0.065742,0.000024,0.013541,0.092041,0.692308,0.598569,0.323735,0.8,1
0.751795,0.673523,0.818182,0.841758,0,0.035539,0.013248,0.004915,0.15015,0.652308,0.584848,0.10978,0.8,1
0.619487,0.874817,0.636364,0.88053,0,0.031483,0.00056,0.814443,0.100342,0.85641,0.589179,0.104556,0.8,1
0.458462,0.945921,0.636364,0.943669,0,0.070971,0.009222,0.000009,0.102418,0.145641,0.598611,0.135239,0.8,1
0.921026,0.593406,0.818182,0.850382,0,0.065635,0.00618,0.90672,0.27052,0.429744,0.593963,0.131484,0.8,1
0.603077,0.962946,0,0.895246,1,0.047385,0.003248,0.016951,0.110719,0.089641,0.598504,0.144647,0.8,1
0.619487,0.939912,0.909091,0.819828,0,0.058058,0.010236,0.699097,0.059147,0.209231,0.654578,0.36152,0.8,1
0.725128,0.475233,0.818182,0.815576,1,0.03746,0.010236,0.01013,0.162602,0.34359,0.584661,0.161348,0.8,1
0.628718,0.909868,0.545455,0.895509,1,0.105977,0.001913,0.132397,0.071392,0.373333,0.598583,0.148418,0.8,1
0.831795,0.658501,0.818182,0.694458,1,0.06841,0.000194,0.929789,0.122133,0.407179,0.584348,0.309009,0.8,1
0.502564,0.955936,0.454545,0.921596,0,0.395945,0.00111,0.06319,0.023036,0.377436,0.598405,0.116998,0.8,1
0.692308,0.855789,0.636364,0.827377,1,0.064995,0.000023,0.771314,0.027809,0.170256,0.58923,0.365473,0.8,1
0.731282,0.816732,0.909091,0.893263,1,0.084845,0.21084,0,0.188544,0.64,0.60715,0.126642,0.8,1
0.665641,0.966952,0.363636,0.827258,0,0.078015,0.054413,0.002497,0.462488,0.26359,0.607786,0.117134,0.8,1
0.672821,0.914876,0.727273,0.868729,0,0.065101,0.034734,0.383149,0.441735,0.13641,0.598438,0.200641,0.8,1
0.822564,0.725599,1,0.917726,1,0.108858,0.165659,0.098696,0.065269,0.355897,0.607856,0.219546,0.8,1
0.851282,0.676527,0,0.7801,0,0.073639,0.000454,0.937813,0.277784,0.617436,0.598775,0.131572,0.8,1
0.767179,0.845775,0.454545,0.888581,0,0.057204,0.000828,0.000226,0.054685,0.675897,0.579522,0.149152,0.8,1
0.715897,0.897851,0,0.817606,1,0.064888,0.01114,0.397192,0.680398,0.396923,0.589291,0.148122,0.8,1
0.645128,0.742624,0.363636,0.884711,0,0.122732,0.085739,0,0.084362,0.258462,0.505205,0.133315,0.8,1
0.681026,0.88383,0.909091,0.917391,0,0.037673,0.001511,0.092879,0.058836,0.390769,0.598401,0.189596,0.8,1
0.786667,0.8628,0.545455,0.92334,1,0.085272,0.449797,0,0.06776,0.786667,0.589212,0.143917,0.8,1
0.701538,0.816732,0.909091,0.874271,0,0.034365,0.018168,0,0.00716,0.72,0.570487,0.139402,0.8,1
0.76,0.796703,0.090909,0.85473,0,0.061366,0.0038,0.009378,0.544464,0.472821,0.542326,0.184183,0.8,1
0.711795,0.71258,0.636364,0.905041,0,0.049093,0.13353,0,0.203071,0.819487,0.458389,0.143811,0.8,1
0.682051,0.78769,0.454545,0.861873,1,0.161153,0.309234,0,0.211373,0.716923,0.78259,0.153717,0.8,1
0.74359,0.834759,0.454545,0.90528,0,0.039488,0.07871,0.000013,0.070665,0.881026,0.561289,0.146416,0.8,1
0.740513,0.78769,0,0.902891,1,0.078335,0.078811,0.000006,0.112794,0.873846,0.430331,0.152045,0.8,1
0.554872,0.856791,0,0.904013,0,0.106403,0.110437,0,0.27052,0.264615,0.715797,0.20983,0.8,1
0.690256,0.63747,0.454545,0.890827,1,0.045784,0.137546,0,0.175054,0.695385,0.579779,0.143845,0.8,1
0.798974,0.963947,0.181818,0.947993,0,0.042583,0.033529,0.494483,0.673135,0.778462,0.598302,0.162738,0.8,1
0.683077,0.723596,0.090909,0.851505,1,0.286019,0.010939,0.000471,0.036733,0.757949,0.89798,0.15259,0.8,1
0.712821,0.672522,0.090909,0.852819,0,0.03682,0.014051,0.000085,0.062571,0.251282,0.490965,0.174993,0.8,1
0.582564,0.863801,0.636364,0.900979,1,0.32444,0.040658,0.000006,0.203071,0.449231,0.809049,0.180794,0.8,1
0.774359,0.722595,0.636364,0.853106,1,0.040555,0.005859,0.001043,0.061534,0.13641,0.537926,0.173105,0.8,1
0.557949,0.728603,0.545455,0.87076,0,0.053362,0.002646,0.009619,0.427208,0.288205,0.818289,0.225991,0.8,1
0.661538,0.932902,0.363636,0.924009,0,0.175027,0.014553,0,0.23939,0.462564,0.467808,0.132653,0.8,1
0.746667,0.974963,0.363636,0.944744,0,0.070971,0.103409,0.000534,0.165715,0.989744,0.371895,0.174441,0.8,1
0.834872,0.899854,0.090909,0.856426,1,0.067983,0.007294,0.219659,0.085711,0.558974,0.556542,0.180551,0.8,1
0.658462,0.881827,1,0.914262,1,0.041942,0.209836,0,0.202034,0.93641,0.645483,0.16261,0.8,1
0.628718,0.622448,0.090909,0.860344,0,0.035646,0.008851,0,0.368061,0.49641,0.374126,0.170872,0.8,1
0.626667,0.819737,0.181818,0.836216,1,0.053255,0.005075,0,0.25288,0.979487,0.387781,0.131565,0.8,1
0.462564,0.931901,0.818182,0.906283,1,0.076734,0.000758,0.004915,0.358722,0.17641,0.575014,0.235204,0.8,1
0.632821,0.717587,0.909091,0.811037,0,0.163287,0.005658,0,0.407492,0.502564,0.486308,0.243314,0.8,1
0.529231,0.908867,0.727273,0.919637,1,0.039701,0.000499,0.000016,0.189582,0.235897,0.409222,0.133519,0.8,1
0.746667,0.892843,0.363636,0.875203,1,0.134472,0.014453,0,0.47079,0.847179,0.551702,0.175544,0.8,1
0.674872,0.67853,0.090909,0.893478,1,0.0619,0.304213,0,0.358722,0.678974,0.458174,0.142004,0.8,1
0.716923,0.700563,1,0.862494,1,0.041836,0.010939,0.079639,0.141849,0.307692,0.4771,0.129218,0.8,1
0.592821,0.88383,0.909091,0.845318,1,0.031804,0.025999,0.070812,0.106568,0.261538,0.575136,0.155816,0.8,1
0.806154,0.696557,0.818182,0.860296,0,0.045678,0.023489,0.001906,0.071184,0.313846,0.570398,0.214745,0.8,1
0.688205,0.834759,0.090909,0.904921,0,0.09445,0.038851,0,0.455225,0.465641,0.528531,0.134645,0.8,1
0.528205,0.847778,0.454545,0.928261,1,0.041622,0.0037,0.000067,0.28816,0.661538,0.78612,0.158569,0.8,1
0.658462,0.733611,0.454545,0.879288,0,0.036606,0.027505,0,0.260143,0.532308,0.575547,0.145498,0.8,1
0.749744,0.7947,0,0.876302,0,0.05571,0.032425,0.000026,0.100342,0.365128,0.654667,0.16118,0.8,1
0.802051,0.600416,0.636364,0.842714,1,0.044397,0.01626,0.000002,0.096192,0.627692,0.561401,0.136873,0.8,1
0.658462,0.823742,0,0.862183,1,0.030843,0.001592,0,0.064647,0.442051,0.575089,0.167371,0.8,1
0.699487,0.714583,0.818182,0.848113,1,0.042583,0.074293,0,0.272595,0.595897,0.595974,0.155515,0.8,1
0.590769,0.782682,0.545455,0.883493,0,0.03159,0.007806,0,0.279859,0.364103,0.660087,0.164394,0.8,1
0.642051,0.826747,0.272727,0.885667,0,0.030523,0.032325,0,0.051572,0.808205,0.500715,0.137124,0.8,1
0.545641,0.86981,1,0.877066,1,0.183565,0.157626,0.005095,0.125246,0.432821,0.747302,0.150326,0.8,1
0.691282,0.653494,0,0.903392,1,0.034578,0.034031,0,0.13251,0.490256,0.523808,0.133676,0.8,1
0.626667,0.644481,0.545455,0.817033,0,0.059018,0.124494,0,0.112794,0.133333,0.495553,0.162483,0.8,1
0.766154,0.877821,0.818182,0.908409,0,0.070864,0.037646,0.000836,0.2259,0.771282,0.505008,0.112378,0.8,1
0.766154,0.867807,0.181818,0.913688,1,0.041836,0.008971,0.002678,0.049497,0.811282,0.579934,0.118047,0.8,1
0.518974,0.762653,0.727273,0.819828,0,0.081323,0.001752,0.000018,0.428245,0.787692,0.572886,0.15013,0.8,1
0.683077,0.90386,0,0.946656,0,0.046531,0.326302,0.000203,0.168828,0.510769,0.561092,0.158089,0.8,1
0.645128,0.824744,0.818182,0.842762,1,0.169691,0.155618,0.00063,0.051676,0.873846,0.598625,0.185894,0.8,1
0.8,0.726601,0.545455,0.843813,1,0.065315,0.037847,0.00338,0.122133,0.638974,0.570553,0.098983,0.8,1
0.688205,0.92489,0.909091,0.921381,1,0.056457,0.196783,0.000215,0.108644,0.174359,0.453666,0.107892,0.8,1
0.698462,0.930899,0.454545,0.943,0,0.065315,0.140558,0,0.079589,0.558974,0.542167,0.132175,0.8,1
0.69641,0.825745,0.636364,0.91032,1,0.051227,0.079212,0,0.321366,0.84,0.47702,0.13462,0.8,1
0.765128,0.846776,0.818182,0.940659,1,0.051227,0.04869,0,0.186469,0.413333,0.537575,0.12028,0.8,1
0.77641,0.802712,0.545455,0.883469,1,0.064461,0.182727,0.001264,0.095154,0.581538,0.495843,0.12179,0.8,1
0.809231,0.784685,0.181818,0.86173,0,0.039701,0.117466,0.000308,0.253917,0.793846,0.551796,0.120334,0.8,1
0.710769,0.76065,1,0.868968,1,0.037673,0.001692,0.00098,0.109681,0.770256,0.537767,0.126962,0.8,1
0.793846,0.764656,0.363636,0.868681,0,0.055283,0.156622,0,0.023866,0.935385,0.556477,0.160006,0.8,1
0.793846,0.814729,1,0.85774,0,0.068943,0.002957,0.092177,0.036941,0.751795,0.57536,0.127863,0.8,1
0.740513,0.744627,1,0.86689,0,0.038741,0.023489,0.000157,0.13251,0.70359,0.589155,0.149658,0.8,1
0.858462,0.769663,0.636364,0.854348,1,0.234792,0.162647,0.000252,0.219674,0.698462,0.574953,0.111252,0.8,1
0.756923,0.853786,0.909091,0.890635,0,0.092102,0.135538,0.000001,0.078759,0.782564,0.560929,0.143032,0.8,1
0.695385,0.819737,0.727273,0.91978,1,0.033404,0.191763,0,0.149113,0.511795,0.420894,0.12865,0.8,1
0.420513,0.923889,1,0.895533,1,0.080363,0.002264,0.000436,0.287123,0.398974,0.402521,0.188841,0.8,1
0.652308,0.891842,0.545455,0.856713,1,0.06286,0.107425,0.033801,0.207222,0.610256,0.579896,0.150913,0.8,1
0.507692,0.88383,0.545455,0.885953,1,0.042903,0.002877,0.000023,0.085608,0.658462,0.635517,0.141592,0.8,1
